name,start_lat,start_lon
Eunápolis Airport,-16.329201,-39.5769
Ouro Negro Heliport,-22.912778,-43.222778
Prefeitura Municipal de Itajubá Heliport,-22.412919,-45.436777
Esplanada Airport,-11.7505559921,-37.9502792358
Euclides da Cunha Airport,-10.527299881,-39.032699585
Posthaus Heliport,-26.880556,-49.139444
Fazenda Congonhas Airport,-19.6625995636,-50.9513015747
Mercy Hospital & Healthcare Center Heliport,46.440700531,-92.7754974365
Fazenda Melado Heliport,-20.79301,-47.796186
Fazenda Lagoa do Morro Airport,-13.1024999619,-39.9036102295
Fazenda Palmeira do Capim Airport,-15.959444046,-50.7138900757
Fazenda Santo Antônio Airport,-16.7161998749,-46.5211982727
Fazenda Minas Gerais Airport,-14.777222,-59.046944
Fazenda Forquilha Airport,-19.8516674042,-46.7099990845
Fazenda Santo Antônio Airport,-17.0802783966,-45.4472236633
Alfenas Airport,-21.4314002991,-45.9320983887
Feijó Airport,-3.8094439507,-38.6169433594
Fazenda Citropar Airport,-1.8416670561,-47.1841659546
Honker Flats Airport,48.538896,-95.952004
Fazenda Dom Felipe Airport,-22.55917,-55.37583
Fazenda São José do Parnaíba Airport,-18.3875007629,-48.8616676331
Pousada Thaimaçu Airport,-9.0627784729,-56.593334198
Francisco Sá Airport,-16.4383335114,-43.4694442749
Garimbo Tocantinzinho Airport,-6.0505561829,-56.3022232056
Anglogold Ashantil Mineração Heliport,-19.9658333333,-43.8352777778
Fazenda Santa Fé Airport,-20.94,-47.87
Formiga Airport,-20.3952999115,-45.4836006165
Fazenda Pirapó Airport,-12.181388855,-55.7886123657
Fazenda Paineira Airport,-22.1494445801,-45.7625007629
Agri Helicopter Inc. Heliport,44.0941009521,-93.2679977417
Belém de São Francisco Airport,-8.7695903778,-38.9496002197
Fazenda Mimoso S/A Airport,-11.871389389,-45.7372207642
Fazenda Serinhaém Airport,-13.8366670609,-38.9936103821
Frutal Airport,-20.0027999878,-48.9584007263
Lago Joanes Airport,-12.6666669846,-38.3958320618
São João do Piauí Airport,-8.391111,-42.250556
São Félix do Xingu Airport,-6.6413,-51.9523
Compesa Heliport,-8.009756,-34.938564
Fazenda Villa Terezinha Airport,-17.405500412,-43.9403991699
Guarapari Airport,-20.6464996338,-40.4919013977
Little Rock/Rock Port Airport,45.7229995728,-94.193901062
Gilbués Airport,-9.8336105347,-45.3672218323
Pista Canaã Airport,-7.193611145,-57.0488891602
Guadalupe Airport,-6.7822198868,-43.5821990967
Ilha do Retiro Heliport,-8.06667,-34.90194
Fazenda Manacá Heliport,-8.1913890839,-35.5047225952
Bom Jesus do Gurguéia Airport,-9.0572500229,-44.3711013794
Guanhães Airport,-18.7077007294,-42.8389015198
Guanambi Airport,-14.2082004547,-42.7461013794
Grajaú Airport,-5.8002800941,-46.1338996887
Fazenda Bela Vista Airport,-19.0483322144,-48.9722213745
Immanuel - St Joseph's Hospital Heliport,44.1688995361,-93.9950027466
Boa Vista Heliport,-23.181944,-47.559444
Guimarães Airport,-2.100276,-44.617221
Garanhuns Airport,-8.834280014,-36.4715995789
Fazenda Nova Airport,-19.0477771759,-48.5822219849
Fazenda Santa Maria Airport,-18.5869445801,-48.8691673279
Fazenda Estrela Dalva Airport,-4.2508330345,-48.7680549622
Gorotire Airport,-7.7836108208,-51.1338882446
Aeroclube de Alagoas Airport,-9.5874996185,-35.7577781677
Gentio de Ouro Airport,-11.4416999817,-42.5181999207
Gurupá Airport,-1.4169440269,-51.6338882446
Blue Sky Airport,46.8004989624,-96.5950012207
Fazenda Cauaxi Airport,-3.7633330822,-48.1738891602
Guaxupé Airport,-21.3264007568,-46.7312011719
Fazenda Santapazienza Heliport,-23.0683,-46.8267
Bardahl Heliport,-23.340278,-46.845
Itabuna Airport,-14.810500145,-39.2904014587
Base de Paracuru Heliport,-3.4002780914,-39.0002784729
Fazenda Floresta do Lobo Airport,-19.0775,-48.130278
Fazenda Inhumas do Chapadão Airport,-19.3022212982,-48.2041664124
Fazenda Varjadão Airport,-12.341389,-49.621111
Helibrás Heliport,-22.4266662598,-45.4780578613
Aysta Field,45.5227012634,-94.1228027344
Polo Industrial Heliport,-5.1275000572,-36.3844451904
Usina de José Bonifácio Airport,-21.095,-49.914722
Nacional Grafite I Airport,-20.4344444275,-45.1383323669
Lagoa da Taboca Airport,-17.196243,-45.665
Morro da Gavazza Heliport,-13.0083332062,-38.530834198
Megafort Heliport,-19.8911113739,-44.0533332825
Nacional de Grafite II Airport,-15.8361110687,-41.0763893127
Herbert Mata Pires Airport,-12.402463913,-40.4746551514
Nacional de Grafite III Airport,-16.1811103821,-39.9319458008
Fazenda Água Santa Airport,-19.3630561829,-47.3594436646
Mc Kenzie Bridge State Airport,44.1832008362,-122.088996887
Lake Monroe Seaplane Base,39.0587005615,-86.4460983276
Schumacher Airport,44.9844017029,-93.9360961914
Santa Magalhães Airport,-8.0623998642,-38.3288002014
Togni Heliport,-21.7802772522,-46.5961112976
FazendaBola Sete Airport,-4.57,-47.47
Fazenda Agro-Maratá Airport,-4.3222222328,-46.2283325195
Fazenda Samello Airport,-17.3624992371,-47.4408340454
Hospital Esperança Heliport,-8.0669441223,-34.8950004578
Palácio do Governo do Estado do Amazonas Heliport,-3.0925,-60.05
Igarapé-Açu Airport,-1.1272219419,-47.5991668701
Itaberaba Airport,-12.5,-40.2699012756
Irecê Airport,-11.3399000168,-41.8470001221
Osceola Municipal Airport,38.0186004639,-93.6930999756
Instituto Doutor Arnaldo Heliport,-23.5561103821,-46.6677780151
Caetité Airport,-14.0121002197,-42.4945983887
Fazenda Serra Dourada Airport,-5.7172222137,-56.4361114502
Iguatu Airport,-6.34664011,-39.293800354
Ouroland Airport,-6.8169441223,-56.5505561829
Suape Heliport,-8.3633327484,-35.0086097717
Itamarandiba Airport,-17.8505554199,-42.8505554199
Fazenda Santo Antônio Airport,-3.9000019999999997,-48.881387
Pegoraro Joaçaba Heliport,-27.175885,-51.516238
Prainha Airport,-1.8002779484,-53.4838905334
Police Department Helicopter Maint Facility Heliport,39.0457992554,-94.4974975586
Cipó Airport,-11.1172218323,-38.5169448853
Itapetinga Airport,-15.2445001602,-40.2771987915
Morro do Ouro II Heliport,-17.177657,-46.878991
Fazenda Mata Escura Airport,-5.7427778244,-43.5988883972
Fazenda Rio Largo Airport,-5.1969442368,-43.5977783203
Ibotirama Airport,-12.1686000824,-43.2220993042
Ipiaú Airport,-14.1338891983,-39.7338905334
Fazenda Jumari Airport,-18.646389,-49.8825
Fazenda Masutti Airport,-13.553333,-59.100278
Ibimirim Airport,-8.5002784729,-37.6669425964
Ultra Flight Airpark,38.6908988953,-91.341003418
Fazenda Jaqueline Airport,-12.8825,-60.119444
Jardim de Angicos Airport,-5.6386108398,-35.9566688538
Jacobina Airport,-11.1632003784,-40.5531005859
Fazenda Agua Boa Airport,-5.9611110687,-47.3922233582
João Durval Carneiro Airport,-12.2003002167,-38.9067993164
Fazenda Trijunção Airport,-14.795278,-46.005
Fazenda São José da Lagoa Airport,-14.5766666667,-50.7055555556
São José do Jacuípe Airport,-11.4527778625,-40.0422210693
Fazenda Fortaleza de Santa Terezinha Airport,-17.1868000031,-44.6495018005
Fazenda Vô Anízio Airport,-20.715278,-55.379722
Research Medical Center Heliport,39.0080986023,-94.5581970215
Jequié Airport,-13.877699852,-40.0716018677
Fazenda do Rochedo Airport,-21.8455562592,-43.1875
Aeroporto Elias Breder Airport,-20.259721756,-42.1838874817
Januária Airport,-15.4737997055,-44.3855018616
Aeroclube Airport,-7.091989994,-34.8415985107
João Pinheiro Airport,-17.7875003815,-46.1199989319
Jequitinhonha Airport,-16.4419002533,-41.0368995667
Prefeito Octávio de Almeida Neves Airport,-21.0849990845,-44.2247238159
Jardim do Seridó Airport,-6.5411109924,-36.7316665649
Fazenda Caraíbas Airport,-15.6541671753,-43.4016685486
Penman Airport,36.4505996704,-89.6280975342
Fazenda Santa Mônica Airport,-15.998333,-43.73833
Jaraguá Airport,-20.0403003693,-47.4215011597
Hospital Monte Sinai Heliport,-21.7813892365,-43.3647232056
Termoaçu Heliport,-5.3825,-36.821944
Fazenda Santa Izabel do Porto Seguro da Jaú Airport,-7.0763888359,-52.9347229004
Fazenda Perto d`Água Heliport,-23.253889,-48.9075
Aeroclube Airport,-7.1783328056,-35.9902763367
Cocos Airport,-14.17277778,-44.54666667
Conceição do Mato Dentro Airport,-19.0202999115,-43.4338989258
Santana do Araguaia Airport,-9.3199701309,-50.3284988403
Nimsick Airport,37.1281013489,-94.2161026001
Conselheiro Lafaiete Airport,-20.7385997772,-43.7974014282
Ama Heliport,-23.3833332062,-46.3086128235
Creputiá Airport,-8.116944313,-57.1172218323
Cachoeiro do Itapemirim Airport,-20.8342990875,-41.1856002808
Fazenda Rio Dourado Airport,-8.3441667557,-51.4513893127
Caicó Airport,-6.4391698837,-37.0783004761
Colinas Airport,-5.9669399261,-44.2338981628
Margarida Heliport,-8.0974998474,-35.17527771
Currais Novos Airport,-6.2808327675,-36.5402793884
Brotas de Macaúbas Airport,-11.9994001389,-42.6348991394
Kitty Hawk Estates Airport,39.3356018066,-94.4835968018
Klaus Mangold Airport,-2.3919439316,-47.8450012207
Corrente Airport,-10.4519443512,-45.136390686
Santa Rita de Cássia Airport,-10.9502782822,-44.4672203064
Crepurizinho Airport,-6.8444437981,-56.5894432068
Canudos Airport,-9.9005556107,-39.1336097717
Fazenda Campo Verde Airport,1.0427800417,-50.5167007446
Fazenda Boa Sorte Airport,-21.918889,-50.636389
Marborges Airport,-1.9716670513,-48.6280555725
Fazenda Cikel Airport,-3.664444,-48.834444
Fazenda Remanso do Pito Airport,-23.2013893127,-53.855556488
Fairbanks Airport,40.0833015442,-94.616897583
Fazenda Lagoa das Antas Airport,-6.5675001144,-49.7194442749
Livramento do Brumado Airport,-13.6613,-41.8571
Las Casas Airport,-7.9669442177,-50.0172233582
Fazenda Serra Azul Airport,-5.6966671944,-56.494720459
Hospital Geral de Barueri Heliport,-23.496667,-46.872222
Filial Campo Florido Airport,-19.8138885498,-48.7388877869
Serra do Cipó Airport,-19.3986110687,-43.7463874817
Lajinha Airport,-20.1402778625,-41.6091651917
Abaeté Airport,-19.1555995941,-45.4948005676
Agropecuária Céu Aberto Ltda Airport,-9.516667366,-61.25
Fizzle Ridge Airport,40.0318984985,-94.5376968384
Agropecuária Ferreira Penço Ltda Airport,-9.7158327103,-61.0466651917
Brennand Heliport,-8.5802783966,-35.0388908386
Fazenda Agropecuária Rancho 11 Airport,-15.6141672134,-58.9002761841
Linhares Airport,-19.3551998138,-40.0694999695
São Lourenço Airport,-22.0909004211,-45.0444984436
Santa Fé Heliport,-22.9944438934,-46.3908348083
Fazenda Conforto Airport,-14.0657997131,-50.4159011841
Itautec Heliport,-23.5308322906,-46.5719451904
São Sebastião Heliport,-19.7047214508,-43.8477783203
Paulistana Airport,-8.1663885117,-41.1538887024
Interstate Airport,42.2781982422,-113.3050003052
Quad State Helicopter Heliport,40.0332984924,-94.5376968384
Fazenda Boa Luz Airport,-10.8422222137,-37.2038879395
Lavrinhas Airport,-17.7358322144,-43.4594421387
Fazenda Primavera I Airport,-4.8005561829,-48.3933334351
Lagoa da Prata Airport,-20.0613994598,-45.554901123
Fazenda Boca da Mata Airport,-9.4319438934,-49.5911102295
Monte Alegre Airport,-1.9958000183000002,-54.0741996765
Mombaça Airport,-5.7441701889,-39.6213989258
Macaúbas Airport,-13.0249996185,-42.6722984314
Mundico Coelho Airport,-6.8205561638,-56.8447227478
Costa dos Coqueiros Airport,-12.4897222519,-38.0236091614
Grand Gulf Heliport,32.013999939,-91.0521011353
Agropastoril Monte Alegre Airport,-21.3505554199,-46.2505569458
Miguel Dias Heliport,-3.7666668892,-38.4908332825
Magalhaes de Almeida Airport,-4.476961,-43.889902
Mina Caraíba Airport,-9.8347215652,-39.8833312988
Maracás Airport,-13.4333000183,-40.4333000183
Mocambinho Airport,-15.093000412,-43.9790992737
Manduca Leão Airport,-9.5444440842,-35.8294448853
Morada Nova de Minas Airport,-18.5938892365,-45.3530578613
Minas Novas Airport,-17.2338886261,-42.5838890076
Morada Nova Airport,-5.0836110115,-38.3836097717
Thomas Field,34.8058013916,-89.460899353
Fazenda Marocopa Airport,-17.3230552673,-46.5380554199
Felipe Hansen Heliport,-26.3163890839,-48.8658332825
Maraú Airport,-14.1172218323,-38.9838905334
Monte Santo de Minas Airport,-21.1758003235,-46.9589004517
Mucuri Airport,-18.0489006042,-39.864200592
Fazenda Flávia Airport,-18.3500003815,-53.75
Agropecuária Paralelo Dez Ltda Airport,-9.9994440079,-61.0522232056
São Mateus Airport,-18.7213001251,-39.8336982727
Porto de Moz Airport,-1.7414499521,-52.2360992432
Albrás Heliport,-1.5625,-48.73777771
Thunderfoot Ranch Airport,31.0790996552,-90.0283966064
Fazenda Cana Brava Airport,-17.1769447327,-46.2975006104
Rio Capim Airport,-2.8202779293,-47.8930549622
Berlin Ltda Airport,-18.935300827,-49.4726982117
São João Nepomuceno Airport,-21.5422210693,-43.0211105347
Nossa Senhora de Fátima Airport,-5.0336108208,-42.7055549622
Carinhanha Airport,-14.298500061,-43.7972984314
Praia do Forte Airport,-12.5649995804,-38.0216674805
Fazenda Santa Cruz Airport,-14.2177782059,-46.8386116028
Fazenda Teragro Airport,-14.7694444656,-43.4152793884
Hospital de Olhos de Minas Gerais Heliport,-19.9811115265,-43.9449996948
Root Hog Airport,32.5158996582,-90.3511962891
Entre Rios - Vitória Airport,-25.566110611,-51.4966659546
Fazenda São Domingos Airport,-14.0638885498,-59.8663902283
Nilo Peçanha Airport,-8.0669441223,-52.1672210693
Fazenda Santa Lúcia Airport,-23.03888889,-54.7475
Modesto Heliport,-8.1116666794,-34.8977775574
Fazenda Jaibense Airport,-14.9461107254,-43.6811103821
Nova Ponte Airport,-19.1984004974,-47.7286987305
Nanuque Airport,-17.823299408,-40.3298988342
Fazenda Estrela do Sul Airport,-16.5705566406,-54.1708335876
Fazenda Boa Vista Airport,-12.833333015400001,-61.3499984741
Pascagoula Naval Station Heliport,30.3383998871,-88.573600769
Fazenda Espírito Santo Airport,-13.2805557251,-60.331111908
Fazenda Água Turva Airport,-22.1236114502,-57.1038894653
CoroatÃ¡ Airport,-4.1411099434,-44.1156005859
Sobral Airport,-3.67889,-40.336802
Morro do Chapéu Airport,-11.5343999863,-41.1796989441
Praia do Saco Airport,-11.4219436646,-37.3224983215
Oeiras Airport,-7.018889904,-42.1671981812
Ouro Fino Airport,-22.2975006104,-46.3932991028
Ceará-Mirim Airport,-5.6612100601,-35.413898468
Atlantis Heliport,-7.5641670227,-34.8586120605
Mitchell's Airport,33.3017997742,-89.8143005371
Fazenda Rio Mutuca Airport,-10.4263887405,-58.1613883972
Minalpa - Mineração Alto Parnaíba Ltda. Airport,-10.4166669846,-56.3886108398
Fazenda Chão de Estrelas Airport,-2.3272221088,-47.6511116028
Fazenda Guaporeí Airport,-15.0066995621,-60.2206993103
Casa de Campo Heliport,-22.9391670227,-47.0705566406
Fazenda Quatrilho Airport,-13.35778,-55.61611
Propriá Airport,-10.26720047,-36.8335990906
Fazenda Agropecuária Crioulo Airport,-23.5988883972,-55.1425018311
Fazenda Sesmaria Heliport,-22.596944809,-46.8536109924
Municipal José Figueiredo Airport,-20.7322006226,-46.6618003845
E E Lane Airport,32.5542984009,-90.3029022217
Fazenda Santa Fé do Guaporé Airport,-14.0116672516,-59.8866653442
Feijó Airport,-8.140832901,-70.3472213745
Povoado de Camaçari Airport,-10.1225004196,-36.2922210693
Fazenda Turmalina Airport,-21.9822216034,-50.9722213745
Oriximiná Airport,-1.7140799761,-55.8362007141
Ouricuri Airport,-7.8765201569,-40.0918006897
Coronel Alexandre Raposo Airport,-2.52097,-44.1213
Pará de Minas Airport,-19.8425998688,-44.6012001038
Pastos Bons Airport,-6.6669402122,-44.0839004517
Picos Airport,-7.0620598793,-41.5237007141
Fairview Farms Airport,32.942199707,-88.3635025024
Patos de Minas Airport,-18.6728000641,-46.4911994934
Penedo Airport,-10.2658996582,-36.5514984131
Fazenda Canabrava Airport,-5.5911111832,-43.317779541
Porto Grande Airport,0.8663889766,-51.4006004333
Fazenda Do Cantagalo Airport,-15.3958997726,-44.145198822
Piatã Airport,-13.0005998611,-41.7750015259
Patrocínio Airport,-18.9094009399,-46.9827003479
WF Heliport,-26.821561,-49.14675
Fazenda Pacuruxu Airport,-21.2563896179,-51.7288894653
Palmeiras Airport,-12.50055556,-41.58388889
Union Municipal Airport,32.5806999207,-89.1361999512
Fazenda Água Fria Airport,-21.0302772522,-50.9258346558
Pompeu Airport,-19.2033004761,-45.0233001709
Morro de São Paulo Airport,-13.4369440079,-38.9225006104
Pesqueira Airport,-8.3741674423,-36.6377792358
Gilson Machado Heliport,-8.19972229,-35.6161117554
Pontezinha Airport,-15.2601003647,-46.7624015808
Passa Tempo Airport,-20.6505565643,-44.5005569458
Paraguaçu Airport,-21.5592002869,-45.751701355
Solidão Airport,-30.692516,-50.557139
Piaus Airport,-8.8336105347,-50.0005569458
St Vincent Jennings Hospital Heliport,39.0106010437,-85.6408004761
Three Cross Ranch Airport,46.125556,-109.365
Pirapora Airport,-17.3169002533,-44.8602981567
São Sebastião do Paraíso Airport,-20.9482002258,-46.9832000732
Pedra Azul Airport,-16.0672225952,-41.1672210693
San Quintín Military Airstrip,30.5288,-115.9462
Fazenda Tracajá Airport,-2.640556097,-47.8622207642
Fazenda Val Paraíso Airport,-3.1683330536,-48.0713882446
IGESP Heliport,-23.561111,-46.650833
Sousa Airport,-6.7854399681,-38.2333984375
Fazenda Serra Grande Airport,-6.0688891411,-49.8400001526
Ilha Verde Heliport,-3.2202780247,-39.2558326721
Nistler Airport,45.634272,-111.11433
Cangapara Airport,-6.8463897705,-43.0773010254
Wheaton Heliport,-23.715128,-46.567035
Fazenda Camagril Agropecuária Airport,-14.1180562973,-57.3411102295
Rancho Paraíso Airport,-17.5227775574,-55.400554657
Muro Alto Beach Resort Heliport,-8.4372215271,-34.9833335876
Bom Jesus Airport,-15.7349996567,-57.3463897705
Queimadas Airport,-10.9883327484,-39.6205558777
Fazenda Estrela Airport,-13.15562,-52.569736
Fazenda Campanário Airport,-20.375,-56.5419425964
Fazenda São Francisco Airport,-20.5674991608,-50.2303009033
Newton Airport,41.0273017883,-74.7584991455
Atlântico Offices Heliport,-22.3899993896,-41.7763900757
Fazenda Bahia - Don Bosco Airport,-16.7277774811,-57.2333335876
Fazenda Nossa Senhora Auxiliadora Airport,-22.3044433594,-54.0305557251
Fazenda Estrela do Sul Airport,-23.7958335876,-53.4797210693
Mucugê Airport,-13.0312004089,-41.4440994263
Curvelo Airport,-18.7493991852,-44.4570007324
Cururu Airport,-7.5644440651,-57.7422218323
Quixadá Airport,-4.9790701866,-38.9875984192
Colina Verde Heliport,-21.2294445038,-47.7952766418
Fazenda Bagagem Airport,-22.8427772522,-55.5705566406
Mahnomen County Airport,47.2599983215,-95.9281005859
Fazenda Santo André Airport,-19.72611,-46.352779
Fazenda Rosa de Maio Airport,-4.3152098656,-56.1074981689
Ouro Verde Heliport,-25.5077781677,-49.3322219849
Prado Airport,-17.2966995239,-39.2711982727
Fazenda Rebeca Airport,-12.6827001572,-43.8714981079
Ecofabril Heliport,-23.175832,-46.938558
Furnas Centrais Elétricas S/A Heliport,-22.9552783966,-43.1911125183
Rachid Saliba Airport,-21.0394001007,-45.8722000122
Riviera de São Lourenço Heliport,-23.7977771759,-46.0558319092
Brejo Airport,-3.6669440269,-42.8338890076
Alamo Navajo Airport,34.3628005981,-107.4960021973
Folhamatic Heliport,-22.759016,-47.324642
Remanso Airport,-9.6502780914,-42.1172218323
Fazenda Vinte de Maio Airport,-21.808889389,-49.9711112976
Fazenda Salto de Bota Heliport,-22.3133335114,-48.0188903809
Rio Paranaíba Airport,-19.2124996185,-46.2406005859
