start_name,start_loc_lat,start_loc_lon,end_name,end_loc_lat,end_loc_lon
Tenneco Station Four Airport,139.3829956055,-31.1833000183,Frome Downs Airport,139.75,-31.2166996002
Burketown Airport,139.533996582,-17.7486000061,Escott Airport,139.4170074463,-17.7250003815
Mckinley Airport,141.2879943848,-21.2833003998,Elrose Airport,141.0066,-20.9764
Myrup fly in estate Airport,121.958000183,-33.7937011719,Orleans Farm Airport,122.9499969482,-33.7832984924
Longwood Airport,145.4570007324,-36.807800293,Locksley Field,145.3480072021,-36.8149986267
Gascoyne Junction Airport,115.2026,-25.0546,Eudamulla Station Airport,115.5999984741,-24.4500007629
Coonamble Airport,148.3760070801,-30.9832992554,Eulalia Airport,148.1750030518,-31.0333003998
Anthony Lagoon Airport,135.535068512,-18.018079031,Walhallow Airport,135.6499938965,-17.7667007446
Indulkana Airport,133.3249969482,-26.9666996002,Tarcoonyinna Airport,133.3500061035,-26.75
Yardie Homestead,114.006564617,-21.8840402588,Exmouth Airport,114.0999984741,-22.0333003998
Copper Hills Airport,134.3170013428,-27.9783000946,Evelyn Downs Airport,134.4880065918,-28.20470047
Parkes Hospital Helipad,148.16999,-33.12703,Parkes Airport,148.238998413,-33.131401062
Leongatha Airport,145.8600006104,-38.4930992126,Wonthaggi Airport,145.6230010986,-38.471698761
Wagga - Duke of Kent Oval Helipad,147.3541,-35.11434,Wagga Wagga City Airport,147.466003418,-35.1652984619
Clare Valley Aerodrome,138.587367,-33.710837,Snowtown Airport,138.3670043945,-33.7999992371
Liverpool Hospital Helipad Alpha,150.9312,-33.9204,Holsworthy (Military) Airport,150.9519958496,-33.9949989319
Tocumwal Airport,145.608001709,-35.8116989136,Finley Airport,145.550003052,-35.6666984558
Killiecrankie Airport,147.858001709,-39.8488006592,Flinders Island Airport,147.992996216,-40.0917015076
Gordon Downs Airport,128.5919952393,-18.6781005859,Ringer Soak Airport,128.6239929199,-18.7886009216
Elliston Airport,134.8999938965,-33.6383018494,Flinders Island Airport,134.501,-33.730989
New Crown Airport,134.8329925537,-25.6667003632,Finke Airport,134.582992554,-25.5946998596
Horseshoe Lights Airport,118.6169967651,-25.3500003815,Fortnum Airport,118.3669967651,-25.3332996368
Swansea Airport,148.0679931641,-42.1016998291,Friendly Beaches Airport,148.2590026855,-42.0
Frankland Valley Vineyard,116.952003479,-34.3476982117,Frankland Airport,117.0260009766,-34.4230003357
Mundrabilla Motel Airport,128.2299957275,-31.8267002106,Mundrabilla Airport,127.8539962769,-31.8672008514
Georgetown Airport,143.5299987793,-18.3050003052,Forsayth Airport,143.5690002441,-18.5848007202
Bacchus Marsh Airport,144.421666667,-37.7333333333,Fiskville Airport,144.220790863,-37.6781143165
Forster Hospital Helipad,152.51321,-32.188357,Tuncurry Airport,152.483001709,-32.1500015259
Lake Varley Airport,119.5130004883,-32.7083015442,Lake King Airport,119.7659988403,-33.0792007446
Beverley Airport,139.5579986572,-30.1867008209,Tenneco Station Three Airport,139.6649932861,-30.3367004395
Fossil Downs Airport,125.7873,-18.1321,Fitzroy Crossing Airport,125.5589981079,-18.1819000244
Wellington-Rygate Park Heliport,148.9497,-32.5487,Wellington Airport,148.983001709,-32.4667015076
Kalumburu Airport,126.6320037842,-14.2882995605,Truscott-Mungalalu Airport,126.3809967041,-14.0896997452
Serpentine Airport,115.8709869385,-32.3949661255,Garden Island (Military) Airport,115.6829986572,-32.2416992188
Boolcarrol Station Airport,149.4170074463,-30.0499992371,Greenbah Airport,149.4345703125,-30.1258277893
Wrotham Park Airport,144.0019989014,-16.6583003998,Gamboola Airport,143.667007446,-16.5499992371
Baniyala Airport,136.227005005,-13.19810009,Gan Gan Airport,135.9499969482,-13.0666999817
Warroora Station Airstrip,113.79925,-23.47487,Warroora Homestead Airport,113.84853,-23.44609
Gatton Showgrounds Helicopter Landing Site,152.282,-27.56,Gatton Campus Airport,152.340459824,-27.5604060653
Gayndah Hospital Helipad,151.60475,-25.63202,Gayndah Airport,151.6190032959,-25.6144008636
Murgenella Airstrip,132.9142,-11.5494,South Goulburn Is Airport,133.3820037842,-11.6499996185
Gabo Is aAd sSte Airport,149.9179992676,-37.5699996948,Gabo Island Airport,149.8999938965,-37.5666999817
Torrumbarry Airport,144.5330047607,-36.0666999817,Kotta Airport,144.5249938965,-36.1797981262
Pindarra Hospital Helipad,153.3924,-28.008,Gold Coast Life Saver Base,153.3626,-28.00345
Bulahdelah Helicopter Landing Site,152.2,-32.4,Nelson Bay Heliport,152.1548,-32.7167
Weilmoringle Airport,146.9329986572,-29.2332992554,Goodooga Airport,147.3760070801,-29.073299408
Gunnedah Hospital Helipad,150.25223,-30.98283,Gunnedah Airport,150.2510070801,-30.9610996246
Goondiwindi Hospital Helipad,150.30117,-28.547905,Goondiwindi Airport,150.3200073242,-28.5214004517
Ross River Airport,134.516998291,-23.599199295,The Garden Airport,134.4400024414,-23.286699295
Century Mine Airport,138.7070007324,-18.7532997131,Gregory Downs Airport,139.233001709,-18.625
Silver Hills Airport,143.0829925537,-20.6166992188,Richmond Airport,143.1150054932,-20.7019004822
Valley View,114.911043,-28.699218,Geraldton Airport,114.707001,-28.796101
South Grafton Airport,152.9279937744,-29.7082996368,Grafton Hospital Helipad,152.94074,-29.67357
Yalgoo Airport,116.683998108,-28.3553009033,Golden Grove Airport,116.972656,-28.764898
Griffith Airport,146.067001343,-34.2508010864,Goolgowi Airport,145.7169952393,-34.0
Musgrave Airport,143.5047,-14.7757,Violet Vale Airport,143.5829925537,-14.733300209
Woolomin Airport,151.1329956055,-31.3166999817,Goonoo Goonoo Airport,150.9170074463,-31.3166999817
Mount Full Stop Airport,144.8852,-19.67,Gregory Springs Airport,144.3829956055,-19.7166996002
Minnamoolka Airport,145.1670074463,-18.1833000183,Gunnawarra Airport,145.1670074463,-17.9500007629
Roy Hill Station Airport,119.959030151,-22.625815891,Sandhill Airport,119.6169967651,-22.7999992371
Edmund Station Airport,116.0999984741,-23.75,Gifford Creek Station Airport,116.2170028687,-24.0499992371
RAAF Base Pearce,116.0149993896,-31.6678009033,RAAF Gingin,115.8629989624,-31.4652996063
Gilgandra Multi Purpose Service Helipad,148.665225,-31.7039,Tooraweenah Airport,148.8999938965,-31.4416999817
Winning Pool North Airport,114.5329971313,-23.1000003815,Giralia Airport,114.3669967651,-22.6833000183
Penfield Airfield,144.697998047,-37.5133018494,Riddell Airport,144.718002,-37.48
Emu Park Airport,150.81300354,-23.2567005157,Great Keppel Is Airport,150.942001343,-23.1833000183
Goulburn Hospital Helipad,149.71235,-34.74803,Goulburn Airport,149.7259979248,-34.8102989197
Coondambo Airport,135.8829956055,-31.0666999817,Glendambo Airport,135.7749938965,-30.9666996002
Cluny Airport,139.6170043945,-24.5167007446,Glengyle Airport,139.6000061035,-24.8083000183
Glen Innes - Rugby Park Heliport,151.7364,-29.7302,Glen Innes Airport,151.6889953613,-29.6749992371
RAAF Base Glenbrook,150.636255,-33.761633,Nepean Hospital Helipad,150.71154,-33.76038
Elengerah Airport,147.983001709,-31.8500003815,Warren Airport,147.8029937744,-31.7332992554
Norfolk Airport,138.3329925537,-19.3332996368,Undilla Airport,138.6329956055,-19.625
Wanarn Airport,127.5564193726,-25.2975521088,Patjarr Airport,126.327003479,-24.6189002991
Earaheedy Airport,121.5830001831,-25.6000003815,Glenayle Homestead Airport,122.0500030518,-25.2833003998
Nabarlek Airport,133.31300354,-12.3083000183,Goomadeer Airport,133.6670074463,-12.1000003815
Dadswells Bridge Airport,142.5480041504,-36.9682998657,Grampians Airport,142.2830047607,-37.0499992371
Sullivan Bay Seaplane Base,-126.831069,50.885359,Greenway Sound Seaplane Base,-126.775,50.839
Glenbrook NPWS Heliport,150.6085,-33.7876,Wallacia Airport,150.6499938965,-33.8666992188
Young Airport,148.2480010986,-34.2555999756,Young Hospital Helipad,148.28798,-34.32094
Lucky Downs Airport,145.0,-18.9167003632,Valley of Lagoons Airport,145.1000061035,-18.6667003632
Dowerin Airport,117.0500030518,-31.1833000183,Wyalkatchem Airport,117.378873825,-31.2026341022
Gunpowder Airport,139.3670043945,-19.7000007629,Mount Gordon Airport,139.40425,-19.77265
Gabo Island Airport,149.8999938965,-37.5666999817,Merimbula Airport,149.901000977,-36.9085998535
Rhodes Ridge Airport,119.3330001831,-23.1082992554,Giles Point Airport,119.1669998169,-23.2667007446
Snake Bay Airport,130.654006958,-11.4228000641,Garden Point Airport,130.4219970703,-11.4025001526
Geelong Airport,144.3329925537,-38.2249984741,Grovedale Airport,144.3329925537,-38.2167015076
Lakes Entrance Airport,147.9869995117,-37.8791999817,Lakes Entrance Airport,147.9579925537,-37.8526992798
Milyakburra Airport,136.201666667,-13.7808333333,Walker River Airport,135.7550048828,-13.5932998657
Dallas Airport,146.1829986572,-34.5666999817,Griffith Airport,146.067001343,-34.2508010864
Forsayth Airport,143.5690002441,-18.5848007202,Robinhood Airport,143.7100067139,-18.8449993134
Cowra Airport,148.6490020752,-33.8446998596,Greenthorpe Airport,148.4170074463,-33.9832992554
Tardun Christian Brothers airfield,115.8176498413,-28.7087001801,Mullewa Airport,115.516998291,-28.4750003815
Strathalbyn Airport,138.9900054932,-35.3116989136,Meningie Airport,139.3329925537,-35.7000007629
Ourdel Airport,142.6329956055,-25.3500003815,Windorah Airport,142.6670074463,-25.4130992889
Archery Park Helipad,152.6527,-26.1886,Gympie Airport,152.7019958496,-26.2828006744
Papunya Airport,131.9029998779,-23.2467002869,Haasts Bluff Airport,131.8529968262,-23.4549999237
Young Hospital Helipad,148.28798,-34.32094,Young Airport,148.2480010986,-34.2555999756
Balgair Airport,125.6669998169,-31.0666999817,Haig Airport,126.0830001831,-31.0
Rawnsley Park Airport,138.6095275879,-31.6535282135,Wilpena Pound Airport,138.4680786133,-31.8559074402
Ravensworth Airport,144.2830047607,-34.6333007812,Norwood Airport,144.3329925537,-34.25
Hervey Bay Hospital Helipad,152.820239,-25.299416,Maryborough Airport,152.7149963379,-25.513299942
Albury Airport,146.9579925537,-36.0677986145,Albury Base Hospital Helipad,146.938565,-36.079212
Yarralin Airport,130.8809967041,-16.4447002411,Victoria River Downs Airport,131.0049743652,-16.4021244049
Hugh River Airport,133.6999969482,-24.4167003632,Henbury Airport,133.236,-24.584
Mount Sandon Airport,151.4100036621,-31.3899993896,Heathcote Emergency Airport,151.4320068359,-31.2402992249
Roper Valley Airport,134.05,-14.9215,Hodgson Downs Airport,134.0760040283,-15.2216997147
Urandangi Airport,138.358001709,-21.5900001526,Headingly Airport,138.2830047607,-21.3332996368
Jacobs Well Airport,153.3350067139,-27.7616996765,Heck Field Airport,153.339444,-27.7675
Westmoreland Airport,138.233001709,-17.3332996368,Hells Gate Airport,138.3670043945,-17.4666996002
Maryvale Airport,134.0319976807,-24.6599998474,Hugh River Airport,133.6999969482,-24.4167003632
Cook Airport,130.4060058594,-30.6182994843,Hughes Siding Airport,129.5149993896,-30.7166996002
Shaw River Airport,119.3619995117,-21.5102996826,Hillside Airport,119.3922,-21.7244
Jinka Airport,135.733001709,-22.9500007629,Huckitta Airport,135.4470062256,-22.9433002472
Battery Downs Airport,145.8500061035,-19.4333000183,New Moon Airport,145.773,-19.2
Narrogin Airport,117.080001831,-32.9300003052,Pingelly Airport,117.0729980469,-32.5400009155
Goolgowi Airport,145.7169952393,-34.0,Hillston Airport,145.5229949951,-33.4933013916
Areyonga Airport,132.266998291,-24.0666999817,Hermannsburg Airport,132.8049926758,-23.9300003052
Victoria Valley Airport,142.2700042725,-37.5,Hamilton Airport,142.0650024414,-37.6488990784
Mount Sarah Airport,135.2420043945,-27.0431003571,Todmorden Airport,134.7700042725,-27.1242008209
Elcho Island Airport,135.570999146,-12.0193996429,Howard Island Airport,135.3619995117,-12.095000267
Riveren Airport,130.2169952393,-17.8999996185,Hooker Creek Airport,130.638000488,-18.3367004395
Horse Hair Plain Aerodrome,147.3055,-37.0331,Mount Hotham Airport,147.333999634,-37.0475006104
Fairfield Hospital Helipad,150.905447,-33.859012,Mount Druitt Hospital Heliport,150.830663,-33.766232
Williamson Airport,150.1779937744,-22.4733009338,Hollins Bay Airport,150.0330047607,-22.2667007446
Hopetoun Airfield,120.1470031738,-33.9085006714,Hopetoun Airport,120.1579971313,-33.9000015259
Beulah 1 Airport,142.4170074463,-35.9500007629,Warracknabeal Airport,142.4190063477,-36.3210983276
Cooktown Airport,145.1840057373,-15.4447002411,Hope Vale Airport,145.1035,-15.292300000000001
Wanaaring Airport,144.1670074463,-29.7166996002,Hungerford Airport,144.4499969482,-28.9832992554
Warren Airport,147.8029937744,-31.7332992554,Haddon Rig Airport,147.8950042725,-31.4687995911
Lilla Creek Airport,134.0,-25.5666999817,Umbeara Airport,133.7019958496,-25.7467002869
Bryah Airport,118.733001709,-25.5333003998,Peak Hill Airport,118.6829986572,-25.6000003815
Grampians Airport,142.2830047607,-37.0499992371,Horsham Airport,142.1730041504,-36.6697006226
Kondoolka Airport,134.8609924316,-32.0238990784,Hiltaba Airport,135.0989990234,-32.1425018311
Atherton Airport,145.51499939,-17.2616996765,Mareeba Airport,145.4190063477,-17.0692005157
Torrens Creek Airport,145.0,-20.7833003998,Hughenden Airport,144.2250061035,-20.8150005341
Wave Rock Airport,118.9079971313,-32.426700592,Hyden Airport,118.8669967651,-32.4333000183
Hayman Island Resort Seaplane Base,148.8809967041,-20.0599994659,Hayman Island Heliport,148.8834,-20.0599
Impadna Airport,133.5829925537,-25.1499996185,Idracowra Airport,133.733001709,-25.0632991791
Palm Island Airport,146.5809936523,-18.7553005219,Ingham Airport,146.1519927979,-18.6606006622
Wirrida Siding Airport,134.516998291,-29.5666999817,Ingomar Airport,134.7929992676,-29.6333007812
Dorunda Airport,141.8238,-16.5537,Inkerman Airport,141.4420013428,-16.2749996185
Wangaratta Airport,146.3070068359,-36.4157981873,Milawa Vineyard Airport,146.43306303,-36.4561968657
Jervis Bay Airport,150.6970062256,-35.1472015381,Milton Airport,150.438995361,-35.3208007812
Inglewood Hospital Helipad,151.061255,-28.41819,Inglewood Airport,151.0955,-28.4188
Mount Ebenezer Airport,132.6329956055,-25.1667003632,Imanpa Airport,132.5700073242,-25.1333007812
Nonning Airport,136.4940032959,-32.521900177,Siam Airport,136.7089996338,-32.5574989319
Idracowra Airport,133.733001709,-25.0632991791,Impadna Airport,133.5829925537,-25.1499996185
Innamincka Airport,140.733001709,-27.7000007629,Nappa Merrie Airport,141.1329956055,-27.5583000183
Consuelo Airport,148.4669952393,-24.6333007812,Rolleston Airport,148.6320037842,-24.4617004395
Arcadia Airport,148.6829986572,-25.2000007629,Injune Airport,148.5497,-25.851
Innamincka Township Airport,140.7449951172,-27.7416992188,Innamincka Airport,140.733001709,-27.7000007629
Inverell Hospital Helipad,151.13098,-29.771624,Inverell Airport,151.143997192,-29.888299942
Normanton Airport,141.069664,-17.68409,Karumba Airport,140.8300018311,-17.4566993713
Kirkimbie Station Airport,129.210006714,-17.7791996002,Nicholson Airport,128.8999938965,-18.0499992371
Isis Downs Airport,144.6170043945,-24.2166996002,Springfield Airport,144.8829956055,-24.2999992371
Coolibah Airport,130.9620056152,-15.5482997894,Innesvale Airport,131.266998291,-15.3832998276
Mount Beauty Airport,147.168903351,-36.7315756754,Porepunkah Airport,146.890039444,-36.7177307062
Cannon Hill Community Airport,132.94495,-12.3549,Oenpelli Airport,133.0059967041,-12.3249998093
Noccundra Airport,142.5829925537,-27.7999992371,Nockatunga Airport,142.7120056152,-27.7166996002
Nowra Airport,150.5370025635,-34.9488983154,Nowra Hospital Helipad,150.59553,-34.86978
Woodbury Airfield,147.4458312988,-42.1677780151,Tunbridge Airport,147.3670043945,-42.0999984741
Galway Downs Airport,142.6670074463,-25.1833000183,Jundah Airport,143.0579986572,-24.8416996002
Tullamore Airport,147.6000061035,-32.6166992188,Trundle Hospital Helicopter Landing Site,147.7067,-32.9217
Kookynie Airport,121.483001709,-29.3500003815,Yerilla Airport,121.8300018311,-29.4675998688
Bremer Bay Airport,119.331947327,-34.3805618286,Jerramungup Airport,118.9000015259,-33.9000015259
Sylvania Homestead Airport,120.0469970703,-23.5583000183,Newman Airport,119.803001404,-23.4178009033
Perisher Valley Medical Centre Helipad,148.41471,-36.40515,Jindabyne Airport,148.6020050049,-36.426700592
Toorak Research Station Airport,141.7870025635,-21.0417003632,Julia Creek Airport,141.7230072021,-20.6683006287
Huckitta Airport,135.4470062256,-22.9433002472,Jinka Airport,135.733001709,-22.9500007629
Maitland Downs Airport,144.7030029297,-16.2233009338,Jonroy Airport,144.3999938965,-16.5
Alpha Airport,146.584,-23.646099,Jericho Airport,146.1670074463,-23.5832996368
Peterborough Airport,138.858001709,-33.0050010681,Orroroo Airport,138.6649932861,-32.7733001709
Docker River Airport,129.0700073242,-24.8600006104,Tjukurla Airport,128.7393341064,-24.3707103729
Millrose Homestead Airport,120.9499969482,-26.3999996185,Jundee Airport,120.577003479,-26.4216995239
Baikal Airport,136.1629943848,-22.763299942,Jervois Airport,136.1199951172,-22.9132995605
Laura Airport,144.4499969482,-15.5500001907,Jowalbinna Airport,144.266998291,-15.733300209
Truscott-Mungalalu Airport,126.3809967041,-14.0896997452,Troughton Is Airport,126.1480026245,-13.7517004013
Lyndoch Airport,138.9140014648,-34.6217002869,Kapunda Airport,138.9170074463,-34.25
Blue Mountains Hospital Helipad,150.322369,-33.705262,Katoomba Airport,150.3229980469,-33.6683006287
Wonnaminta Stat Airport,142.3419952393,-30.6511001587,Kayrunnera Airport,142.5330047607,-30.6833000183
Southern Cross Airport,119.3600006104,-31.2399997711,Marvel Loch Airport,119.5329971313,-31.4666996002
Bromelton Airport,152.8999938965,-27.9682998657,Beaudesert Hospital Helipad,153.002345,-27.98571
